0.13602637,0.01619922
-0.94519413,0.43522492
-0.95429731,0.50549018
1.84366535,0.01914695
0.35588732,-0.12636839
-0.09057199,1.07397627
0.38698472,-0.28300232
1.98631274,0.17744048
0.28822234,0.96471795
1.96875299,0.46589609
0.37590587,0.95320693
0.79338811,0.53301842
-0.60832704,0.70634963
-0.92327562,0.36422760
-0.10606236,0.95064293
-0.67818571,0.79390966
0.09419373,0.03883565
0.40465824,-0.24200887
0.51312506,0.87795255
-0.92107386,0.34916171
1.41191083,-0.32522928
-0.19750209,1.00107772
1.41385711,-0.39437702
2.02179928,0.23153794
0.94076359,0.47742138
-0.60561518,0.79958720
0.03931159,0.52090202
-0.82559196,0.53857476
0.02931668,0.14488992
0.27206668,0.91101684
0.15801487,0.10030834
0.86038165,0.45094400
-1.00423874,0.15457043
1.31364852,-0.50561447
-0.69715594,0.76927006
-0.97786324,0.32442844
0.90504396,-0.54096264
0.04126591,0.17902303
1.37156834,-0.37852024
-0.04941470,0.49917329
1.89746521,0.00620746
0.00575109,0.50750855
1.10884818,-0.50321397
-0.04307242,0.49889096
-0.39168384,0.92340109
0.40964375,-0.24870805
-0.03360863,0.40000159
0.96651937,0.27661784
0.88458578,-0.49958837
2.01103780,0.29490101
0.50980009,0.87303361
0.72951577,-0.49793242
-0.12167567,1.06224364
0.99420548,0.24165914
0.96952513,0.16682817
0.81882909,0.41008425
-0.99558831,0.47051633
0.01366221,0.40865202
1.16936461,-0.47396856
0.10896599,-0.02986674
1.93594950,0.19574049
0.09499290,-0.06249071
0.67852937,0.58448740
1.66554466,-0.18852923
0.91013187,0.42444972
-0.98141153,0.13086735
0.05449834,0.00936148
0.94381932,0.41903879
0.12412730,0.97944377
0.48083075,0.97071379
0.32267527,0.94548902
1.95398215,0.18730810
1.86043235,-0.04279800
-0.89280735,0.36804671
-0.02329968,0.35136287
-0.93484466,0.30507706
-0.01507451,0.26489339
1.84245153,0.02187305
0.22734485,-0.18187399
1.00612212,0.17941278
0.94190971,-0.47238329
0.41312768,0.96272675
1.43604383,-0.45364269
0.98383946,0.10336203
-0.00271602,0.47305398
1.18843955,-0.42290305
1.50077577,-0.34548033
0.80638136,0.59520865
1.17571966,-0.41145067
1.04086485,-0.51813499
1.04770346,-0.48577172
0.16946939,0.94657778
0.83628932,0.47390161
-0.56646500,0.85305008
-0.27290075,1.03604542
-0.04438474,0.50322817
-0.93782335,0.44041398
0.72186541,-0.46308960
-0.87468205,0.44448810
0.86929644,0.40442287
1.46088727,-0.36191216
2.06307607,0.43445588
1.71164182,-0.20750599
0.74920933,-0.45428145
0.20353326,1.02741360
-0.89652908,-0.02114975
0.41414256,0.86269054
-0.75269460,0.59674440
0.01727016,0.25820355
0.03524239,1.00288210
0.09110883,0.24564037
1.89257122,0.15554456
-0.04265070,0.53196905
1.56617645,-0.30881567
-0.42471136,0.86566735
-0.59184141,0.75275286
0.30377282,-0.21341235
0.40532641,-0.29665477
0.84287998,-0.54601277
1.01006253,-0.46338585
0.70332870,0.60931965
0.87041978,0.50962762
0.88007924,0.28366178
1.08427747,-0.41140592
1.67984408,-0.22363996
0.43132464,0.85185743
-0.37274650,0.80155261
1.74198398,-0.18104771
0.45166895,-0.31809968
0.78987338,0.55847996
0.83071713,0.53989641
0.24156093,-0.19427850
1.58050906,-0.28037549
1.09945696,-0.50123797
-0.86105437,0.62108599
0.50473654,0.88406732
-0.94855662,0.15535157
0.05428141,1.01724483
0.82876458,0.35013993
0.31274865,0.87388103
1.26246054,-0.51230983
-0.91589050,0.48298222
-0.94785541,0.31080307
0.05541104,0.19928072
-0.82406422,0.52439755
-0.91914477,0.39707015
0.13676079,0.28607014
0.97241645,0.53276062
-0.04466281,0.98647299
1.55187093,-0.24454682
0.43009699,0.87531669
0.11251479,-0.01167913
0.11649460,0.92066061
-0.59033311,0.76372679
-0.82765808,0.51572376
1.27563490,-0.50669849
0.87717446,-0.43345887
0.31884143,-0.30352194
1.05708066,0.23491483
1.19755595,-0.47338166
0.01493413,0.22922305
1.12039406,-0.44848365
0.01452114,0.95518272
0.41886099,0.88204211
0.82364191,0.59316531
1.91811014,0.10229848
-0.62571122,0.83037065
2.03635334,0.46125843
1.42592867,-0.48729520
0.55993451,-0.38506245
1.62342336,-0.30210139
-0.52299015,0.77831064
0.03844914,0.86436284
-0.02509225,0.53601755
-0.84251853,0.49654261
-0.35622740,1.03278543
-0.50314530,0.86979219
0.33530875,0.84673647
1.01663846,-0.51185372
-0.01661938,0.99420260
0.23571420,-0.12134492
0.71360787,0.71258241
0.41211867,0.93719090
0.16070288,-0.07245595
0.27658542,0.96229993
0.16179258,0.01353292
1.96330572,0.25382457
-0.01755711,1.01633116
0.29641213,0.97644747
0.07011037,0.05837483
1.99971967,0.25993781
-0.84495356,0.59230696
-0.28990802,0.96868735
-0.02870493,0.41543143
-0.94126060,0.17530575
0.01145252,0.33563860
0.07558755,0.95920182
0.34650543,0.91304530
0.14714546,1.00955766
-0.88402226,0.58949306
0.06093743,0.10173978
0.80198396,0.71571258
2.05384487,0.36296282
-0.87441596,0.55049341
-0.59383373,0.82867641
0.59682523,-0.40627142
0.49168388,0.88497407
-0.84212795,0.40993267
-0.92251975,0.37312637
0.89723992,0.46428432
1.69905320,-0.25925921
0.83780190,0.61815377
1.85519421,-0.03526012
1.41281143,-0.52183108
1.04865461,-0.48617295
-0.89094398,0.47615556
1.12302535,-0.61514094
0.91779175,-0.49760910
1.50640999,-0.34362972
0.26635283,0.86115292
0.72468379,-0.46570040
1.95441916,0.44255723
0.93624278,-0.43777414
1.95979709,0.23433320
1.76181233,-0.08109911
0.96564092,-0.49488767
0.20214604,-0.11820487
0.12759816,0.03500532
1.07867447,-0.53226114
0.62606130,-0.48720191
1.37187978,-0.43174390
0.30660334,-0.35471373
1.12378076,-0.52798242
0.28957137,0.96518219
-0.00876855,0.96092613
-0.66829933,0.76457586
0.73179811,0.61251383
0.09859915,0.11877692
1.92432964,-0.01426817
1.85843302,0.09492980
-0.33011355,0.90624748
1.18333357,-0.51387960
-1.05320816,0.14122895
1.19014340,-0.50265474
-0.29320925,0.91309175
-0.47461245,0.95609514
0.88639272,0.52136708
0.29843101,-0.13065528
-0.70862432,0.69707022
-0.78105116,0.60379554
-0.91952066,0.31040155
0.05568894,0.04661675
0.97650062,-0.50244455
-0.98183853,0.14178069
0.69397065,0.70795333
0.69703043,-0.46279760
1.15070126,-0.47912622
0.04798802,0.26804011
0.96435304,0.15266038
2.13265080,0.50258200
0.12963120,0.21768676
0.55138724,0.86053192
1.22545486,-0.46472659
0.79036378,0.34955629
0.63730392,-0.31392954
0.48525801,-0.29100291
-0.04195128,0.32487048
-0.74466879,0.68173756
0.13688793,0.01944088
1.94788426,-0.02588263
0.99199257,0.37176424
0.66204852,0.75559698
2.06313657,0.37163873
-0.85565534,0.32892906
0.61237200,0.80474386
0.48583042,-0.35984978
-0.79300008,0.45827864
0.74489909,0.66088813
0.35657670,-0.12345806
0.89939242,0.61567600
0.71090491,0.76214346
0.88898270,-0.57544859
0.93319591,-0.53379122
-0.86380430,0.62000682
-0.73033781,0.74909310
0.70558279,-0.49049037
1.05485562,0.08687077
-0.06628085,0.38995081
1.36772960,-0.47983645
1.12909332,-0.53753781
-0.18323896,1.03881038
2.00830240,0.49158486
1.39784022,-0.31544911
0.28487316,-0.28182164
1.85573748,0.03450066
-1.04933444,0.05364598
1.69354843,-0.20976167
1.04553997,-0.51102707
0.59392615,-0.38698151
0.54523591,-0.42220788
0.60989817,-0.43917454
-0.28768818,1.02641361
0.02966270,0.34521283
0.52737448,0.75429320
0.87547998,0.44698865
1.63751758,-0.22591346
-0.73858360,0.70506167
-0.72446262,0.70249100
0.06075189,0.28845689
0.29624561,-0.14164336
0.28066882,-0.24593365
1.16302057,-0.47521914
0.31081295,0.91938189
0.44088416,-0.30743934
1.39279224,-0.50266719
0.87714719,0.43140091
0.88780187,0.52923814
-0.49965110,0.89003225
-0.33391298,0.94916551
0.52472774,0.79164603
0.06976146,0.96885458
0.25301696,-0.12461376
-0.05230804,1.06089857
1.65561569,-0.24426272
1.10427483,-0.51571846
1.92202228,0.07979398
0.12450193,0.40260983
1.03508140,0.19854463
0.45232479,0.97158434
1.64791362,-0.30590143
1.81130902,-0.11350422
0.35778008,-0.20405995
0.79294271,0.60865297
0.43484666,0.91641876
0.44775636,-0.29403443
0.01089852,0.29545782
-0.01097070,0.50788879
-0.50878726,0.84908890
0.02593839,1.00473144
-0.96070021,0.39892866
0.49202632,0.79868723
-0.19696774,0.92660540
0.17639834,-0.08762956
-0.89677832,0.42427822
0.85782211,0.68488218
0.10848379,0.17347941
0.54403460,0.95253573
-0.90350382,0.44469825
1.80798581,-0.05242861
-0.98095363,0.09040575
1.45880367,-0.25146573
0.32147167,0.92766894
0.60092089,-0.41230822
1.38130023,-0.50795460
-0.33746176,0.98305519
-0.82682827,0.45144985
1.86485559,-0.09848938
0.50044725,0.90112777
1.38823038,-0.36828504
1.05649100,-0.49690550
-0.36395726,0.87096464
0.21942532,-0.08327109
0.85553194,-0.49090437
0.95903857,-0.43961738
0.93034780,0.40471631
-1.07489909,0.10193391
1.95777301,0.44217000
-0.96706485,0.02935357
-0.86920174,0.54724682
0.72923172,-0.53070081
0.60452026,-0.38401746
1.57002129,-0.35497696
1.67444791,-0.17756679
1.13716292,-0.48137170
0.99795267,0.34366657
0.46638043,0.85102528
-0.97495859,0.53163594
0.05616458,0.20522481
1.24652447,-0.54075456
-0.53311332,0.93644781
-0.11596427,1.07640965
0.29284798,0.95479757
-0.99418927,0.34004660
0.98036889,0.04565473
1.01394921,0.18859080
1.40533162,-0.41984899
0.01774986,0.26621180
1.90699726,-0.03301389
0.99573663,0.05427709
-0.00813875,0.32832291
0.50441736,-0.45671931
-0.33677838,0.78606995
1.77458328,-0.26509954
0.94752547,0.27324933
0.07560543,0.92734627
0.87151998,-0.41882641
1.87286878,0.12949572
0.15512532,-0.07690947
-0.20467789,0.93101673
0.90135151,0.14728042
2.00758932,0.20073781
0.68583223,-0.50843722
0.31384251,-0.17995326
0.77996309,-0.47813960
0.35165251,-0.34746255
0.10727711,0.01342132
0.08004600,1.05807934
-0.49276286,0.83183213
1.95451651,0.47038852
0.17623433,0.04195626
0.66823426,0.76426710
0.15155492,-0.14959035
1.99163703,0.53079302
2.06069329,0.40954617
0.86581593,-0.48811783
0.84266920,-0.51641715
0.44083477,0.85329625
1.88655616,0.02907443
-0.06112567,0.95121790
1.74814830,-0.13977045
0.00753000,0.97372569
0.86594478,0.57948289
-0.19997947,1.02190445
0.95370942,0.15635291
1.71400214,-0.14543584
-0.05140277,1.07639047
1.33548241,-0.48747246
1.05805836,0.15735826
-1.06411416,0.22128629
0.62064250,0.88598176
1.88747883,-0.01130534
1.62675975,-0.22314814
-0.85590025,0.38633309
0.07670967,0.05367296
1.90648789,0.10545626
0.96404380,0.17108486
0.44460495,0.93216297
1.91125407,0.10860829
-0.04152836,0.41725505
0.93862015,0.36227744
0.77329686,-0.38773576
-0.01898086,0.14459100
1.49180549,-0.57348116
0.98260709,0.32206297
1.62612708,-0.30599306
1.18793172,-0.47280344
0.55899434,-0.43918109
-0.47871755,0.82016924
1.30078437,-0.38611556
0.90286590,0.09518077
1.01224828,-0.50035405
-0.12480385,1.00245573
0.24844663,-0.01959871
0.79560070,0.63652290
1.76665085,-0.09211494
0.11134181,0.07615355
0.29973101,-0.24005311
0.21095481,0.95192997
0.35512848,0.92178064
0.05481599,0.06058399
1.13851291,-0.45441176
0.75710591,0.71572628
0.58699765,-0.49028902
-0.91043623,0.40899015
-0.86825060,0.54891791
1.66803532,-0.28325895
1.74700182,-0.11501767
-0.16752579,1.01264189
1.41173610,-0.42900232
0.54258341,0.85062193
1.54080184,-0.39172527
1.36708875,-0.41211537
1.99097498,0.20872640
-0.77172578,0.55787494
0.68868374,-0.48248437
1.09911578,-0.49394214
0.69232292,0.86353489
1.24557614,-0.43631257
1.93903151,0.45942553
-0.41461612,0.83294952
0.08202590,0.00893376
0.83256675,0.72170429
1.23637712,-0.38677215
1.78598427,0.11155501
0.36282262,1.03559538
-0.53671654,0.89930726
-0.69988379,0.67040655
-0.95043697,0.48973456
0.46740801,-0.26181316
1.96871098,0.38247270
0.78163891,0.60259060
2.00294285,0.50343653
0.52200702,-0.28370053
0.20121958,1.00495831
0.16982140,0.04592877
1.91003541,0.25170807
0.39825032,-0.27028785
0.07432532,1.06476497
0.99095502,0.13349480
1.81319492,-0.10710224
1.46792897,-0.45511969
1.16720400,-0.57029652
0.99660906,-0.56712871
1.82087158,0.14220798
0.43816377,0.89996353
0.95594895,0.15037717
1.26415231,-0.51051491
0.64560685,0.65290249
0.83327962,0.58261152
0.19408578,-0.19275056
0.20564287,1.02559678
1.97010759,0.43521518
0.76205950,0.71116544
0.04892010,1.06240033
0.23122157,-0.19741246
0.48090413,0.93543731
0.44919551,0.92735142
-0.76138193,0.73861415
1.76753142,0.05575583
1.95616439,0.29860378
-0.47938853,0.85027198
-0.38581702,0.89834742
2.00192168,0.42968451
-0.65219710,0.76689917
0.75487896,0.70703968
0.21195517,-0.08323701
-0.68649320,0.81363337
-0.84390655,0.56504444
1.00450938,0.05154468
-0.96850330,0.00946166
1.99822683,0.31761687
1.17228251,-0.50910599
0.20426226,-0.20591321
1.04538034,-0.44595276
1.67772617,-0.29065308
0.17654903,-0.05007826
0.17781414,-0.26297135
0.73599961,0.47012475
-0.02200224,1.07375045
-1.13804045,-0.01580458
0.75434407,0.71100159
0.73645609,-0.43358414
1.97123636,0.10360632
1.28010240,-0.53328528
1.48743269,-0.37110387
0.02207581,0.34298196
1.68334441,-0.17084099
-0.63077733,0.75099169
1.62874975,-0.28938533
-0.86084175,0.51463226
-0.83357192,0.59476768
0.19678971,-0.08719450
-0.85409995,0.49159564
0.94382075,-0.41391200
-0.96845456,0.39847006
0.91214536,0.36645842
0.88780364,0.42665245
-0.33943000,0.95327324
0.08926504,0.18320095
0.31732511,-0.21599262
1.02326619,-0.49562830
-0.15131025,1.03746176
0.97548389,0.38314080
0.67701281,0.79789440
1.64013547,-0.31617409
-0.02026357,0.95136675
0.02158750,0.43842467
0.76893714,0.73874584
0.62397435,0.81614191
-0.01573900,0.43094700
1.90698863,-0.03915328
0.06712240,0.46950077
0.88177203,0.30415771
0.47695669,0.86800162
-0.43999094,0.88496916
0.68105211,-0.47763123
-0.90107143,0.33096599
1.96969765,0.28583740
0.89297047,0.46426552
0.36046336,-0.25594838
1.28068509,-0.48738249
2.00750000,0.47577565
1.93590071,0.02790468
-0.06376714,0.29722643
-0.75541853,0.64292280
0.43252816,-0.29707290
0.35004806,0.95776192
-0.26432108,0.87219213
-0.44239471,0.86528544
1.91987912,-0.14029204
-0.00861839,0.08005356
0.53612365,-0.31538713
0.18979056,-0.06252918
1.44566991,-0.29642866
0.90131474,0.27487404
0.30859773,-0.26377545
0.83389797,0.63150304
1.71085124,-0.15210239
1.95647115,0.46511933
0.98283624,-0.52784742
0.00688386,0.91007288
-0.23549015,0.90551899
0.65247525,0.83898463
0.13596498,0.31974402
0.16563484,0.93067181
0.10817856,0.10529351
1.92963888,-0.13172878
1.20609008,-0.46871528
0.83179931,0.52540300
1.62942754,-0.31967710
0.86654677,0.28257979
0.80914009,0.67805072
0.11635989,1.05767484
0.04518184,0.41288889
1.95616334,0.25999921
0.68516241,0.62488068
-0.70875531,0.64491525
0.28857366,-0.12391004
0.63593151,0.81026154
-1.02117639,0.28594328
-0.26447153,0.94163919
1.41245296,-0.48437519
0.64680237,-0.45018260
1.06354907,-0.45467310
0.78234305,0.71100494
1.54084752,-0.35022320
-1.01286836,0.41199015
-0.60669984,0.78489024
0.47586750,0.87244357
0.82170053,-0.51244523
1.93977973,0.15113071
0.29972590,-0.26976514
-0.52611934,0.85689655
0.98025539,0.19575228
0.37165317,-0.41171393
0.60761938,-0.44574801
0.17672319,0.06103355
0.29882390,-0.25490159
